,Status,Life expectancy ,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Total expenditure, HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Adult Mortality,Polio,Diphtheria
1698,Developing,74.8,55,4.99,10.22840118,97.0,30,52.4,66,4.98,0.1,672.92113,11719673.0,2.0,1.9,0.6940000000000001,11.4,138.5,97.0,97.0
1717,Developing,68.4,1,0.01,281.0023992,99.0,0,51.5,1,4.73,0.1,4181.583321,2923896.0,2.2,2.3,0.7290000000000001,14.8,215.4,99.0,99.0
1718,Developing,68.1,1,0.01,241.1958645,98.0,0,5.4,1,4.21,0.1,4385.379355,286917.0,2.2,2.3,0.72,14.7,218.3,98.0,98.0
1719,Developing,67.8,1,0.01,253.8285861,99.0,0,49.2,2,4.22,0.1,4368.82248,2814226.0,2.2,2.3,0.7120000000000001,14.7,221.6,99.0,99.0
1720,Developing,67.3,1,0.01,257.8403154,99.0,0,48.0,2,4.45,0.1,3769.5952549999997,2761516.0,2.2,2.3,0.701,14.6,227.0,99.0,99.0
1721,Developing,66.3,1,5.8,22.31624272,96.0,7,46.9,2,4.7,0.1,265.353659,271265.0,2.2,2.3,0.693,14.3,233.8,96.0,96.0
1722,Developing,66.9,1,4.61,134.1678932,97.0,8,45.9,2,5.29,0.1,1717.898761,2668289.0,2.2,2.3,0.6859999999999999,13.8,241.3,96.0,95.0
1723,Developing,67.4,2,4.26,181.0123284,96.0,31,44.9,2,5.58,0.1,2139.625631,2628131.0,2.2,2.3,0.6729999999999999,13.4,247.6,95.0,96.0
1724,Developing,65.9,2,3.79,126.698109,98.0,12,43.9,2,5.6,0.1,1634.81431,259167.0,2.2,2.4,0.6609999999999999,13.0,250.5,99.0,95.0
1725,Developing,65.0,2,2.91,122.12064850000002,98.0,26,43.0,2,4.68,0.1,1334.651896,255812.0,2.2,2.4,0.649,12.7,253.0,98.0,99.0
1726,Developing,64.5,2,2.75,98.68367951,98.0,0,42.1,2,5.9,0.1,998.8226671,2526446.0,2.3,2.4,0.637,11.8,257.7,99.0,99.0
1727,Developing,64.0,2,1.75,73.24150483,98.0,0,41.3,2,5.99,0.1,797.8377432,2496832.0,2.3,2.4,0.621,11.2,261.4,99.0,99.0
1728,Developing,64.0,2,1.31,56.05686428,98.0,18,4.5,2,6.18,0.1,646.561295,2469286.0,2.4,2.5,0.609,10.5,265.1,98.0,98.0
1729,Developing,63.8,2,2.43,55.60878216,98.0,1205,39.8,2,5.81,0.1,571.51883,2443659.0,2.4,2.5,0.599,10.1,267.9,98.0,98.0
1730,Developing,63.2,2,2.87,61.84921903,95.0,10677,39.1,3,5.45,0.1,524.145924,2419776.0,2.5,2.6,0.588,9.4,270.6,95.0,95.0
1731,Developing,62.8,2,2.79,56.431387,93.0,925,38.5,3,4.92,0.1,474.21333610000005,2397436.0,2.6,2.6,0.5820000000000001,8.9,273.1,94.0,94.0
1733,Developing,75.9,0,0.01,726.0291764,87.0,0,61.3,0,6.42,0.1,7378.345289,62181.0,1.8,1.9,0.8029999999999999,15.1,103.0,91.0,91.0
1734,Developing,75.8,0,0.01,707.144691,9.0,0,6.7,0,6.43,0.1,7186.429787,62127.0,1.8,1.9,0.799,15.1,105.2,94.0,94.0
1735,Developing,75.6,0,0.01,648.1331781,9.0,0,6.2,0,7.25,0.1,6586.71929,6261.0,1.9,1.9,0.797,15.1,107.7,94.0,94.0
1736,Developing,75.4,0,6.56,666.7374371000001,91.0,5,59.7,0,6.92,0.1,7318.742448999999,6279.0,1.9,2.0,0.792,15.1,110.7,95.0,95.0
1737,Developing,75.3,0,6.56,635.4849381,9.0,5,59.1,0,6.9,0.1,6682.281158,619428.0,2.0,2.0,0.787,15.0,111.9,93.0,94.0
1738,Developing,75.0,0,6.45,489.6818699,87.0,0,58.5,0,6.7,0.1,6698.79439,618294.0,2.0,2.1,0.785,14.6,115.4,91.0,92.0
1739,Developing,74.6,0,6.17,709.1311228,93.0,0,57.8,0,6.13,0.1,7325.734740000001,616969.0,2.1,2.1,0.774,14.2,119.1,95.0,95.0
1740,Developing,74.2,0,4.98,678.5188944,9.0,0,57.2,0,6.74,0.1,5957.145693,615875.0,2.1,2.2,0.762,13.6,122.9,92.0,92.0
1741,Developing,73.8,0,5.38,595.7306923,9.0,0,56.5,0,8.1,0.1,4383.59597,61525.0,2.2,2.2,0.7509999999999999,13.2,126.7,90.0,90.0
1749,Developing,74.1,18,0.43,198.7343495,99.0,10,57.5,21,5.91,0.1,3154.513484,3431882.0,6.4,6.2,0.64,12.1,71.5,99.0,99.0
1750,Developing,73.9,18,0.45,179.8598949,99.0,92,56.5,21,5.94,0.1,3111.7628870000003,33824769.0,6.4,6.2,0.634,12.1,73.01,99.0,99.0
1751,Developing,73.6,19,0.55,19.15853732,99.0,668,55.5,22,6.15,0.1,294.74672799999996,33333789.0,6.3,6.2,0.623,11.6,74.92,99.0,99.0
1752,Developing,73.3,19,0.54,22.0945504,98.0,982,54.6,22,5.99,0.1,339.91616,32858823.0,6.3,6.2,0.612,11.2,77.95,98.0,99.0
1753,Developing,72.8,20,0.56,183.6592186,98.0,633,53.6,23,5.86,0.1,2834.2472,3249639.0,6.3,6.2,0.603,10.7,81.99,99.0,99.0
1754,Developing,72.3,20,0.62,188.2902861,98.0,834,52.7,23,5.67,0.1,2861.5545,31989897.0,6.4,6.2,0.596,10.5,86.81,99.0,99.0
1755,Developing,71.8,21,0.51,171.3658969,97.0,1455,51.7,24,5.41,0.1,2884.94776,31596855.0,6.4,6.3,0.589,10.3,92.05,99.0,99.0
1756,Developing,71.4,21,0.56,157.6431445,95.0,2248,5.8,25,5.48,0.1,2494.353552,31225881.0,6.4,6.3,0.581,10.0,97.35,95.0,95.0
1757,Developing,71.0,22,0.58,127.76320049999998,95.0,1217,49.9,25,5.23,0.1,2191.478567,3869346.0,6.4,6.3,0.575,10.0,105.6,97.0,97.0
1758,Developing,77.0,22,0.47,9.469371264,96.0,0,49.1,26,5.6,0.1,213.75555899999998,35217.0,6.5,6.3,0.569,9.8,116.4,98.0,98.0
1759,Developing,72.0,23,0.56,100.3638322,95.0,6399,48.2,27,5.22,0.1,1948.812275,3179285.0,6.5,6.4,0.561,9.6,129.2,97.0,97.0
1760,Developing,69.9,24,0.58,88.16506179,9.0,10841,47.3,28,5.25,0.1,1721.973863,29843937.0,6.6,6.4,0.551,9.3,139.2,91.0,91.0
1761,Developing,69.5,25,0.46,66.72933871,92.0,6000,46.5,29,5.31,0.1,1413.757176,29512368.0,6.6,6.5,0.54,8.8,145.9,94.0,94.0
1762,Developing,69.0,26,0.46,71.11645,84.0,2724,45.7,30,4.44,0.1,1336.775376,29181832.0,6.7,6.5,0.53,8.5,152.2,93.0,96.0
1763,Developing,68.6,27,0.45,63.42140024,43.0,7368,44.8,32,4.18,0.1,1332.382358,28849621.0,6.7,6.6,0.519,8.0,158.6,95.0,95.0
1765,Developing,56.7,61,0.01,54.91159475,79.0,9,22.2,84,6.98,4.1,623.2871140999999,27212382.0,3.6,3.5,0.409,9.1,386.6,88.0,88.0
1766,Developing,55.3,62,1.16,5.813338496,78.0,8,21.8,87,5.9,5.1,65.985681,26434372.0,3.6,3.5,0.405,9.1,402.1,84.0,85.0
1767,Developing,54.8,64,1.19,49.90987221,76.0,145,21.3,90,5.58,6.9,566.513873,2567666.0,3.6,3.5,0.4,9.2,404.4,81.0,81.0
1768,Developing,54.3,66,0.94,40.80617976,76.0,177,2.9,94,6.23,9.6,526.5313517,249395.0,3.7,3.6,0.397,9.5,405.6,77.0,78.0
1769,Developing,54.0,69,0.96,5.743393664,74.0,2321,2.5,98,5.38,10.8,419.2258149,2422145.0,3.7,3.6,0.39,9.3,408.9,73.0,74.0
1770,Developing,53.8,70,1.18,39.75216936,74.0,60,2.1,101,5.43,11.3,463.85261799999995,2352463.0,3.7,3.6,0.382,9.2,413.5,74.0,74.0
1771,Developing,53.2,72,1.48,0.796915785,75.0,4,19.7,104,4.91,12.6,53.12771899999999,22846758.0,3.7,3.7,0.37200000000000005,8.8,427.1,74.0,75.0
1772,Developing,52.1,74,1.03,53.9502789,75.0,267,19.3,108,5.25,14.1,422.14615729999997,22188387.0,3.8,3.7,0.36,8.2,444.0,75.0,75.0
1773,Developing,51.2,78,1.2,58.59644487,75.0,183,18.9,113,6.51,16.3,385.7567141,21547463.0,3.8,3.7,0.353,7.9,451.7,73.0,78.0
1774,Developing,58.0,80,1.23,67.33378735,75.0,12598,18.5,117,6.87,16.2,369.1545359,29237.0,3.9,3.8,0.341,7.3,452.5,71.0,80.0
1775,Developing,54.0,82,1.54,46.58195631,76.0,9396,18.1,120,5.91,15.9,336.3318145,231275.0,3.9,3.8,0.332,7.0,449.9,69.0,83.0
1776,Developing,51.0,85,1.68,42.52689559,76.0,28898,17.7,124,6.39,15.3,283.89115879999997,19716598.0,4.0,3.9,0.318,6.7,446.0,67.0,85.0
1777,Developing,49.8,87,2.16,40.82597077,76.0,7155,17.3,127,6.45,14.5,262.884551,19139658.0,4.0,4.0,0.311,6.2,439.4,76.0,76.0
1778,Developing,49.5,90,2.09,37.82511936,25.0,7085,16.9,132,5.64,13.4,256.4414872,18588758.0,4.1,4.0,0.298,5.8,432.8,72.0,73.0
1781,Developing,66.4,40,0.01,45.33788677,88.0,122,22.9,52,2.28,0.3,1262.893782,51924182.0,12.9,13.1,0.547,9.1,199.7,88.0,88.0
1782,Developing,66.2,42,0.7,38.33793462,75.0,1010,22.1,55,2.16,0.4,1168.83947,51448196.0,12.9,13.2,0.54,9.1,203.2,76.0,75.0
1783,Developing,65.9,44,0.55,38.4279083,58.0,2175,21.3,58,2.22,0.5,1171.58257,5986514.0,13.0,13.2,0.5329999999999999,9.1,207.6,87.0,84.0
1784,Developing,65.6,47,0.33,21.23698847,4.0,2046,2.5,61,1.87,0.5,1186.423937,555331.0,13.0,13.3,0.526,9.1,211.5,90.0,84.0
1785,Developing,65.4,49,0.3,17.48293752,92.0,190,19.8,65,1.92,0.5,987.7365832,5155896.0,13.1,13.3,0.515,8.8,214.7,90.0,90.0
1786,Developing,65.2,52,0.28,11.05247903,91.0,329,19.1,69,2.5,0.6,741.777116,49869.0,13.1,13.4,0.504,8.5,218.9,90.0,90.0
1787,Developing,59.2,59,0.3,9.53048032,85.0,333,18.3,96,1.87,0.6,643.951373,49479752.0,13.2,13.4,0.493,8.2,306.6,85.0,85.0
1788,Developing,64.5,58,0.26,0.5305728,85.0,1088,17.6,78,1.68,0.6,41.451,49171586.0,13.2,13.5,0.484,8.1,227.1,84.0,86.0
1789,Developing,64.2,61,0.28,4.632776304,75.0,760,17.0,83,1.78,0.6,296.97283999999996,48846474.0,13.2,13.5,0.474,8.0,230.1,82.0,82.0
1790,Developing,63.9,64,0.28,2.7938431880000003,62.0,314,16.4,87,1.83,0.5,247.24276,48482614.0,13.2,13.6,0.465,7.9,232.0,86.0,73.0
1791,Developing,63.5,66,0.44,4.15451614,39.0,1329,15.7,90,1.97,0.5,219.8156688,487377.0,13.3,13.6,0.455,7.8,235.9,92.0,82.0
1792,Developing,63.2,69,0.4,3.8242124719999997,8.0,830,15.2,93,1.97,0.5,219.78232599999998,47624894.0,13.3,13.6,0.445,7.7,237.0,86.0,78.0
1797,Developing,65.9,2,0.01,751.3982718999999,88.0,477,34.9,3,8.93,2.2,5421.3439530000005,237992.0,8.6,8.5,0.632,11.7,286.0,88.0,88.0
1798,Developing,66.1,3,0.01,760.6550553,89.0,1028,34.1,3,8.53,2.5,5488.131711999999,231652.0,9.0,8.9,0.625,11.6,286.6,89.0,89.0
1799,Developing,65.8,3,0.01,796.8734262999999,84.0,86,33.3,4,8.24,3.7,5749.447520000001,2263934.0,9.5,9.4,0.619,11.5,293.4,84.0,84.0
1800,Developing,64.3,3,7.84,7.896234931,82.0,79,32.5,4,8.78,4.7,56.971392,2215621.0,9.9,9.9,0.612,11.5,310.2,85.0,82.0
1801,Developing,63.0,3,7.58,719.5535161,83.0,3138,31.8,4,7.89,6.2,5191.58381,217317.0,1.4,1.4,0.604,11.4,327.6,83.0,83.0
1814,Developing,69.6,18,0.01,8.523486403,92.0,1279,18.5,22,5.8,0.1,76.2386977,28323241.0,15.9,16.3,0.551,12.4,160.1,92.0,92.0
1815,Developing,69.3,19,0.27,80.15505125,92.0,1861,18.0,24,5.69,0.1,688.6172788,2798531.0,16.1,16.5,0.545,12.3,164.1,92.0,92.0
1816,Developing,68.9,20,0.26,80.58788376,9.0,3362,17.4,25,5.89,0.2,681.7925868,27649925.0,16.3,16.7,0.5379999999999999,12.3,168.5,90.0,90.0
1817,Developing,68.4,22,0.27,112.12290279999999,92.0,2359,16.9,27,6.73,0.2,692.1166842,27327147.0,16.5,16.9,0.529,12.0,173.3,92.0,92.0
1818,Developing,68.0,23,0.24,84.62302524,82.0,190,16.4,30,6.43,0.2,592.1835216,2723137.0,16.7,17.2,0.515,11.1,178.0,83.0,82.0
1819,Developing,67.5,25,0.22,6.19357029,89.0,189,15.9,32,6.41,0.2,48.7299,2674113.0,16.9,17.4,0.502,10.5,182.7,93.0,89.0
1820,Developing,67.0,27,0.21,70.27113179,82.0,2089,15.4,35,6.44,0.2,473.844449,26475859.0,17.0,17.6,0.49200000000000005,10.1,188.0,82.0,82.0
1821,Developing,66.6,29,0.2,52.22906505,82.0,1415,14.9,38,5.84,0.2,393.8843518,26214847.0,17.2,17.8,0.486,10.0,193.8,82.0,82.0
1822,Developing,66.0,31,0.2,45.87989927,69.0,2838,14.4,41,5.7,0.2,348.6314534,2594618.0,17.4,18.0,0.47600000000000003,9.6,201.5,91.0,89.0
1823,Developing,65.4,33,0.2,4.259752532,41.0,5023,13.9,44,5.72,0.2,317.89198,2564287.0,17.6,18.2,0.469,9.4,210.4,78.0,75.0
1824,Developing,64.7,35,0.21,31.93187316,27.0,12074,13.4,47,5.82,0.2,287.4156,2539449.0,17.8,18.4,0.46299999999999997,9.3,220.8,80.0,80.0
1825,Developing,64.3,38,0.2,2.79096532,2.0,13344,12.9,50,5.48,0.1,253.72412000000003,2495623.0,18.0,18.6,0.457,9.2,225.2,76.0,78.0
1830,Developed,81.7,1,0.01,1491.7036050000002,92.0,140,61.6,1,1.9,0.1,52157.4687,168658.0,1.0,0.9,0.9229999999999999,18.1,59.03,96.0,96.0
1831,Developed,81.4,1,8.68,1475.030397,51.0,2632,61.0,1,11.4,0.1,51574.48942,1684432.0,1.0,0.9,0.922,18.1,60.89,97.0,97.0
1832,Developed,81.1,1,9.05,1162.656768,2.0,10,6.5,1,11.1,0.1,49474.7561,16754962.0,1.0,0.9,0.9209999999999999,18.1,62.95,97.0,97.0
1833,Developed,81.1,1,8.96,1047.370244,2.0,51,59.9,1,1.53,0.1,5354.6536,1669374.0,1.0,0.9,0.9109999999999999,17.2,63.89,97.0,97.0
1862,Developing,74.5,2,3.55,473.12381239999996,98.0,0,53.2,3,9.4,0.1,1975.4647699999998,613997.0,1.8,1.7,0.636,11.6,150.3,99.0,98.0
1863,Developing,73.9,2,3.58,366.48418039999996,98.0,0,52.4,3,8.43,0.1,1847.1984899999998,5945747.0,1.8,1.7,0.63,11.5,152.6,99.0,98.0
1864,Developing,73.9,2,3.63,334.81742460000004,98.0,0,51.7,3,8.4,0.1,1792.3845,587718.0,1.8,1.7,0.625,11.5,154.0,99.0,98.0
1865,Developing,74.5,3,3.39,321.61325930000004,98.0,0,5.9,3,6.39,0.1,1682.9579239999998,58782.0,1.8,1.8,0.62,11.5,157.5,99.0,98.0
1866,Developing,73.2,3,3.38,302.70454110000003,98.0,0,5.2,3,6.58,0.1,1526.497938,5737723.0,1.9,1.8,0.614,11.4,160.1,99.0,98.0
1867,Developing,73.2,3,3.36,292.75310099999996,98.0,0,49.4,3,6.82,0.2,1464.497754,5666581.0,1.9,1.8,0.613,11.3,162.3,99.0,98.0
1868,Developing,72.5,3,3.64,275.064434,97.0,0,48.6,3,6.98,0.2,1518.85386,559456.0,1.9,1.8,0.607,11.1,165.3,97.0,97.0
1869,Developing,72.5,3,3.83,253.0007812,93.0,0,47.9,4,6.91,0.2,1344.31871,552216.0,2.0,1.9,0.601,11.0,170.1,93.0,93.0
1870,Developing,73.0,3,3.69,21.41123529,88.0,0,47.1,4,6.33,0.3,124.992617,545211.0,2.0,1.9,0.597,11.0,173.5,88.0,88.0
1871,Developing,71.2,3,3.7,218.5716179,86.0,0,46.4,4,6.11,0.3,1175.116225,5379328.0,2.0,1.9,0.5920000000000001,11.0,179.1,87.0,86.0
1872,Developing,71.0,4,3.81,36.81621175,79.0,0,45.7,4,6.13,0.3,191.55157,53973.0,2.1,2.0,0.5870000000000001,11.0,184.7,80.0,79.0
1873,Developing,76.0,4,3.77,2.542436908,86.0,0,44.9,5,6.12,0.3,115.56531399999999,524879.0,2.1,2.0,0.583,11.0,189.0,86.0,86.0
1874,Developing,75.0,4,3.5,2.0923438930000002,85.0,0,44.2,5,5.71,0.4,11.147277,5171734.0,2.2,2.1,0.5770000000000001,10.7,192.3,85.0,85.0
1875,Developing,73.0,4,3.51,22.35595448,87.0,0,43.5,5,5.26,0.4,143.6758,5175.0,2.2,2.1,0.57,10.4,194.8,89.0,87.0
1876,Developing,73.0,4,3.61,15.25518816,83.0,0,42.8,5,5.39,0.4,116.2743,526796.0,2.2,2.1,0.562,10.1,196.9,85.0,83.0
1878,Developing,61.4,49,0.01,3.3040398989999997,68.0,1142,18.9,88,5.82,0.5,43.646498,19148219.0,9.8,9.6,0.345,5.3,257.5,79.0,81.0
1879,Developing,69.0,49,0.01,31.50243237,67.0,1224,18.5,89,5.9,0.6,416.14838,18426372.0,1.0,9.9,0.341,5.3,261.3,62.0,73.0
1880,Developing,63.0,49,0.01,29.75517982,71.0,272,18.1,90,6.11,0.7,391.515524,17731634.0,1.3,1.1,0.331,5.1,264.5,71.0,71.0
1881,Developing,59.4,50,0.15,32.22493445,75.0,771,17.7,93,6.66,0.7,375.58198660000005,1764636.0,1.5,1.3,0.32299999999999995,4.8,267.1,40.0,75.0
1882,Developing,58.2,50,0.12,5.8837605360000005,7.0,372,17.3,95,6.36,0.9,348.15151099999997,16425578.0,1.7,1.6,0.312,4.5,269.0,75.0,70.0
1883,Developing,57.1,51,0.11,5.665405066,71.0,801,16.9,99,6.98,1.1,341.2894618,15813913.0,11.0,1.8,0.307,4.2,274.2,71.0,71.0
1894,Developing,53.6,490,0.01,263.2111031,49.0,6855,24.7,759,3.67,3.9,3221.678128,1764652.0,1.1,9.9,0.521,10.0,360.6,40.0,43.0
1895,Developing,53.2,498,8.3,194.2032879,46.0,52852,24.1,773,3.7,3.9,2996.96432,17182933.0,1.4,1.2,0.514,9.8,366.7,41.0,43.0
1896,Developing,52.7,505,8.54,204.7186256,42.0,6447,23.5,788,3.3,4.4,2755.297787,167297284.0,1.7,1.6,0.507,9.7,373.1,42.0,42.0
1897,Developing,52.3,513,8.75,187.5733187,46.0,18843,22.8,802,3.69,4.7,2527.9423,16287776.0,11.0,1.9,0.5,9.6,376.3,48.0,48.0
1898,Developing,52.0,521,8.9,133.1230872,49.0,8491,22.2,817,3.47,4.8,2327.3267,158578261.0,11.3,11.2,0.49200000000000005,9.5,377.6,54.0,54.0
1899,Developing,51.6,527,9.05,14.567646799999999,63.0,1272,21.6,832,4.24,4.9,197.661422,15442181.0,11.7,11.6,0.48700000000000004,9.3,380.4,66.0,63.0
1900,Developing,59.0,536,9.3,105.5910629,41.0,9960,21.0,848,4.0,5.0,1383.8933539999998,1534739.0,12.0,11.9,0.48100000000000004,9.2,385.5,60.0,53.0
1901,Developing,55.0,542,9.55,104.4746444,42.0,2613,2.4,863,4.47,5.2,1136.829645,14641724.0,12.3,12.3,0.47700000000000004,9.1,387.6,54.0,42.0
1902,Developing,49.8,549,9.66,10.35779424,27.0,704,19.9,879,3.66,5.3,119.74328600000001,14261494.0,12.6,12.6,0.466,9.0,394.9,46.0,40.0
1903,Developing,49.2,556,9.71,6.416252787,18.0,110927,19.3,893,4.11,5.4,87.8938738,138939478.0,12.9,12.9,0.46299999999999997,8.9,402.3,45.0,36.0
1943,Developing,66.2,359,0.01,62.29361092,72.0,1370,24.7,442,2.61,0.1,1316.98966,185546257.0,19.4,19.8,0.542,7.8,167.3,69.0,69.0
1944,Developing,66.0,365,0.04,60.18648815,72.0,8749,23.9,450,2.7,0.1,1272.4416099999999,181712595.0,19.6,2.0,0.5379999999999999,7.7,167.5,65.0,65.0
1945,Developing,65.7,369,0.04,59.65900139,72.0,8046,23.2,456,2.76,0.1,1261.28967,177911533.0,19.8,2.2,0.529,7.6,169.6,64.0,64.0
1946,Developing,65.5,371,0.04,57.87736282,74.0,4386,22.5,459,3.1,0.1,1226.215314,174184265.0,2.0,2.4,0.525,7.5,171.3,63.0,63.0
1947,Developing,65.1,372,0.04,0.66751505,82.0,4321,21.9,461,3.2,0.1,14.142268,1756182.0,2.2,2.7,0.521,7.5,175.3,52.0,52.0
1948,Developing,64.8,371,0.03,0.6972155809999999,78.0,863,21.3,460,2.94,0.1,16.63999,1674958.0,2.5,2.9,0.514,7.3,176.9,52.0,52.0
1949,Developing,64.6,369,0.03,5.447133608,65.0,1129,2.6,460,3.26,0.1,139.31288,16364463.0,2.7,21.1,0.513,7.3,177.2,53.0,53.0
1950,Developing,64.4,367,0.03,3.9127445169999997,75.0,2801,2.1,459,3.35,0.1,95.4327931,16332974.0,2.8,21.3,0.505,6.7,178.4,54.0,54.0
1951,Developing,64.2,365,0.03,40.36829999,78.0,7641,19.5,458,3.4,0.1,873.7727269999999,15793993.0,21.0,21.5,0.501,6.5,179.5,58.0,59.0
1952,Developing,62.9,364,0.04,30.59320769,7.0,2981,18.9,459,2.91,0.1,711.4699463,15399667.0,21.2,21.7,0.48700000000000004,6.1,199.6,63.0,63.0
1953,Developing,63.7,364,0.01,28.98323119,65.0,4248,18.4,461,2.56,0.1,649.848233,15783.0,21.4,21.8,0.474,5.6,183.1,67.0,68.0
1954,Developing,63.5,366,0.01,24.23455671,63.0,4740,17.9,466,2.61,0.1,563.594342,1477341.0,21.6,22.0,0.465,5.6,185.1,66.0,66.0
1960,Developing,77.6,1,6.74,1842.463782,8.0,0,57.1,1,8.3,0.1,12593.7374,393986.0,1.9,1.8,0.78,13.0,111.1,80.0,80.0
1961,Developing,77.5,1,6.89,1694.467075,8.0,0,56.3,1,8.9,0.1,11685.97983,3838462.0,1.9,1.9,0.773,12.9,113.7,81.0,80.0
1962,Developing,77.2,1,6.95,201.7490628,85.0,0,55.6,1,7.25,0.1,1589.8271300000001,3772938.0,1.9,1.9,0.765,12.8,115.7,87.0,85.0
1963,Developing,77.3,1,6.9,119.21242749999999,87.0,4,54.9,1,7.5,0.1,927.7231710000001,377782.0,2.0,1.9,0.758,12.9,116.6,91.0,87.0
1964,Developing,76.5,1,6.94,1199.319976,94.0,0,54.2,2,8.5,0.1,7937.2599310000005,3643222.0,2.0,1.9,0.7559999999999999,12.8,116.0,95.0,94.0
1965,Developing,76.8,1,6.87,1092.155356,85.0,0,53.4,2,7.56,0.1,7429.628274,3579385.0,2.0,1.9,0.755,12.8,122.2,85.0,85.0
1966,Developing,76.5,1,6.74,956.8229765000001,86.0,0,52.7,2,6.75,0.1,6973.9284,3516268.0,2.0,2.0,0.75,12.8,121.0,86.0,86.0
1967,Developing,76.4,1,6.16,76.2508038,85.0,0,51.9,2,6.31,0.2,668.8667,345387.0,2.1,2.0,0.743,12.9,118.6,84.0,85.0
1968,Developing,76.2,1,5.72,631.1251711,88.0,0,51.1,2,7.0,0.1,5348.5183990000005,339195.0,2.1,2.0,0.7440000000000001,12.9,119.4,98.0,88.0
1969,Developing,75.8,1,5.53,623.9100503,92.0,0,5.3,2,7.48,0.1,4916.54886,333465.0,2.1,2.1,0.74,12.9,115.0,88.0,92.0
1970,Developing,75.8,1,5.69,527.60848,95.0,0,49.5,2,8.9,0.2,4591.892776,3269541.0,2.2,2.1,0.733,12.8,116.5,92.0,95.0
1971,Developing,75.5,1,5.52,58.45976019,98.0,0,48.6,2,7.6,0.1,4267.13578,329174.0,2.2,2.2,0.728,12.8,120.1,95.0,98.0
1972,Developing,75.7,1,5.52,78.80940216,98.0,0,47.8,2,8.3,0.2,4126.14671,3149265.0,2.3,2.2,0.725,12.6,119.8,99.0,99.0
1973,Developing,75.5,2,5.43,7.320514461,98.0,0,46.9,2,7.72,0.1,446.372833,389684.0,2.3,2.3,0.721,12.4,120.1,95.0,99.0
1976,Developing,62.7,10,0.01,208.2311603,67.0,2299,47.9,13,4.26,0.7,2182.7165649999997,7755785.0,1.3,1.3,0.511,10.0,227.9,43.0,52.0
1977,Developing,62.4,10,0.01,25.70881695,73.0,12,47.2,13,4.78,0.8,229.95363999999998,7592865.0,1.3,1.3,0.506,10.0,230.9,62.0,60.0
1978,Developing,62.2,10,0.01,31.6357652,68.0,0,46.4,13,4.55,1.0,271.318741,743836.0,1.3,1.3,0.501,9.9,233.9,65.0,57.0
1979,Developing,62.0,10,0.88,23.40731286,66.0,0,45.7,13,4.94,1.0,177.867119,7269348.0,1.3,1.3,0.494,9.9,234.5,55.0,58.0
1980,Developing,61.8,10,0.79,18.99961966,56.0,0,44.9,14,4.18,1.1,1366.8791119999999,718239.0,1.4,1.3,0.485,9.6,234.7,61.0,55.0
1981,Developing,61.6,11,0.82,20.53327531,66.0,0,44.2,14,4.36,1.1,1166.66337,6947447.0,1.4,1.3,0.47700000000000004,9.2,235.4,70.0,64.0
1982,Developing,61.4,11,0.81,103.7277727,59.0,0,43.4,14,4.6,1.3,1178.72469,6787187.0,1.4,1.3,0.469,8.9,237.3,69.0,56.0
1983,Developing,61.1,11,0.71,85.7175381,61.0,0,42.7,14,4.4,1.4,956.668952,6627922.0,1.4,1.3,0.461,8.6,243.3,68.0,66.0
1984,Developing,68.0,11,0.64,126.61421370000001,71.0,1,41.9,14,5.92,1.5,854.3469210000001,647272.0,1.4,1.4,0.45399999999999996,8.2,248.5,65.0,70.0
1985,Developing,64.0,11,0.84,12.05551997,63.0,1222,41.1,15,6.42,1.5,77.5773486,631479.0,1.4,1.4,0.446,7.9,254.2,61.0,72.0
1986,Developing,59.9,11,0.58,158.001946,6.0,1385,4.4,15,8.39,1.5,637.3616215,6161517.0,1.5,1.4,0.439,7.6,259.9,59.0,62.0
1987,Developing,59.6,11,0.59,124.3789361,67.0,3863,39.6,14,6.79,1.4,588.3582594999999,61724.0,1.5,1.4,0.433,7.2,265.1,62.0,68.0
1988,Developing,59.3,11,0.61,110.98030619999999,6.0,17620,38.9,14,7.69,1.4,511.66577300000006,5862316.0,1.5,1.5,0.428,6.9,268.9,54.0,61.0
1989,Developing,59.1,11,0.68,93.37278497,59.0,4023,38.2,14,6.68,1.3,539.4152799999999,5716152.0,1.5,1.5,0.42200000000000004,6.6,272.6,52.0,55.0
1990,Developing,58.9,11,0.73,62.56273841,57.0,7135,37.5,14,3.98,1.1,631.9468526,5572222.0,1.6,1.5,0.418,6.2,275.6,51.0,59.0
1992,Developing,73.9,3,0.01,561.7684701000001,87.0,0,49.4,3,9.81,0.2,4712.822736,6552584.0,2.0,1.9,0.688,12.3,146.8,93.0,93.0
1993,Developing,73.8,3,5.03,573.4346982000001,86.0,0,48.6,3,1.49,0.2,4479.9585799999995,646574.0,2.0,1.9,0.679,12.3,147.9,89.0,91.0
1994,Developing,73.6,3,5.36,441.8446244,87.0,0,47.9,3,1.33,0.1,3855.5377350000003,6379219.0,2.0,2.0,0.679,12.3,148.8,89.0,91.0
1995,Developing,73.4,3,5.79,472.1932825,89.0,0,47.1,3,9.42,0.1,3988.11894,6293783.0,2.1,2.0,0.675,12.3,149.7,89.0,92.0
